file_name_list,speakers,visual_features,acoustic_features,lexical_features,emotion_labels
Ses03F_impro02_F043,F03,/features/visual_features/Session3/Ses03F_impro02/Ses03F_impro02_F043.npy,/features/acoustic_features/Session3/Ses03F_impro02/Ses03F_impro02_F043.npy,/features/lexical_features/Session3/Ses03F_impro02/Ses03F_impro02_F043.npy,1
Ses03F_impro02_M007,M03,/features/visual_features/Session3/Ses03F_impro02/Ses03F_impro02_M007.npy,/features/acoustic_features/Session3/Ses03F_impro02/Ses03F_impro02_M007.npy,/features/lexical_features/Session3/Ses03F_impro02/Ses03F_impro02_M007.npy,0
Ses03F_impro02_M019,M03,/features/visual_features/Session3/Ses03F_impro02/Ses03F_impro02_M019.npy,/features/acoustic_features/Session3/Ses03F_impro02/Ses03F_impro02_M019.npy,/features/lexical_features/Session3/Ses03F_impro02/Ses03F_impro02_M019.npy,1
Ses03F_impro02_M020,M03,/features/visual_features/Session3/Ses03F_impro02/Ses03F_impro02_M020.npy,/features/acoustic_features/Session3/Ses03F_impro02/Ses03F_impro02_M020.npy,/features/lexical_features/Session3/Ses03F_impro02/Ses03F_impro02_M020.npy,1
Ses03F_impro02_M029,M03,/features/visual_features/Session3/Ses03F_impro02/Ses03F_impro02_M029.npy,/features/acoustic_features/Session3/Ses03F_impro02/Ses03F_impro02_M029.npy,/features/lexical_features/Session3/Ses03F_impro02/Ses03F_impro02_M029.npy,1
Ses03F_impro03_F014,F03,/features/visual_features/Session3/Ses03F_impro03/Ses03F_impro03_F014.npy,/features/acoustic_features/Session3/Ses03F_impro03/Ses03F_impro03_F014.npy,/features/lexical_features/Session3/Ses03F_impro03/Ses03F_impro03_F014.npy,2
Ses03F_impro03_F015,F03,/features/visual_features/Session3/Ses03F_impro03/Ses03F_impro03_F015.npy,/features/acoustic_features/Session3/Ses03F_impro03/Ses03F_impro03_F015.npy,/features/lexical_features/Session3/Ses03F_impro03/Ses03F_impro03_F015.npy,2
Ses03F_impro03_F018,F03,/features/visual_features/Session3/Ses03F_impro03/Ses03F_impro03_F018.npy,/features/acoustic_features/Session3/Ses03F_impro03/Ses03F_impro03_F018.npy,/features/lexical_features/Session3/Ses03F_impro03/Ses03F_impro03_F018.npy,2
Ses03F_impro04_M001,M03,/features/visual_features/Session3/Ses03F_impro04/Ses03F_impro04_M001.npy,/features/acoustic_features/Session3/Ses03F_impro04/Ses03F_impro04_M001.npy,/features/lexical_features/Session3/Ses03F_impro04/Ses03F_impro04_M001.npy,3
Ses03F_impro04_M004,M03,/features/visual_features/Session3/Ses03F_impro04/Ses03F_impro04_M004.npy,/features/acoustic_features/Session3/Ses03F_impro04/Ses03F_impro04_M004.npy,/features/lexical_features/Session3/Ses03F_impro04/Ses03F_impro04_M004.npy,3
Ses03F_impro04_M005,M03,/features/visual_features/Session3/Ses03F_impro04/Ses03F_impro04_M005.npy,/features/acoustic_features/Session3/Ses03F_impro04/Ses03F_impro04_M005.npy,/features/lexical_features/Session3/Ses03F_impro04/Ses03F_impro04_M005.npy,3
Ses03F_impro04_M007,M03,/features/visual_features/Session3/Ses03F_impro04/Ses03F_impro04_M007.npy,/features/acoustic_features/Session3/Ses03F_impro04/Ses03F_impro04_M007.npy,/features/lexical_features/Session3/Ses03F_impro04/Ses03F_impro04_M007.npy,3
Ses03F_impro04_M010,M03,/features/visual_features/Session3/Ses03F_impro04/Ses03F_impro04_M010.npy,/features/acoustic_features/Session3/Ses03F_impro04/Ses03F_impro04_M010.npy,/features/lexical_features/Session3/Ses03F_impro04/Ses03F_impro04_M010.npy,3
Ses03F_impro04_M012,M03,/features/visual_features/Session3/Ses03F_impro04/Ses03F_impro04_M012.npy,/features/acoustic_features/Session3/Ses03F_impro04/Ses03F_impro04_M012.npy,/features/lexical_features/Session3/Ses03F_impro04/Ses03F_impro04_M012.npy,3
Ses03F_impro04_M013,M03,/features/visual_features/Session3/Ses03F_impro04/Ses03F_impro04_M013.npy,/features/acoustic_features/Session3/Ses03F_impro04/Ses03F_impro04_M013.npy,/features/lexical_features/Session3/Ses03F_impro04/Ses03F_impro04_M013.npy,3
Ses03F_impro04_M014,M03,/features/visual_features/Session3/Ses03F_impro04/Ses03F_impro04_M014.npy,/features/acoustic_features/Session3/Ses03F_impro04/Ses03F_impro04_M014.npy,/features/lexical_features/Session3/Ses03F_impro04/Ses03F_impro04_M014.npy,3
Ses03F_impro04_M019,M03,/features/visual_features/Session3/Ses03F_impro04/Ses03F_impro04_M019.npy,/features/acoustic_features/Session3/Ses03F_impro04/Ses03F_impro04_M019.npy,/features/lexical_features/Session3/Ses03F_impro04/Ses03F_impro04_M019.npy,3
Ses03F_impro05_F005,F03,/features/visual_features/Session3/Ses03F_impro05/Ses03F_impro05_F005.npy,/features/acoustic_features/Session3/Ses03F_impro05/Ses03F_impro05_F005.npy,/features/lexical_features/Session3/Ses03F_impro05/Ses03F_impro05_F005.npy,0
Ses03F_impro05_F009,F03,/features/visual_features/Session3/Ses03F_impro05/Ses03F_impro05_F009.npy,/features/acoustic_features/Session3/Ses03F_impro05/Ses03F_impro05_F009.npy,/features/lexical_features/Session3/Ses03F_impro05/Ses03F_impro05_F009.npy,0
Ses03F_impro05_F017,F03,/features/visual_features/Session3/Ses03F_impro05/Ses03F_impro05_F017.npy,/features/acoustic_features/Session3/Ses03F_impro05/Ses03F_impro05_F017.npy,/features/lexical_features/Session3/Ses03F_impro05/Ses03F_impro05_F017.npy,0
Ses03F_impro05_M003,M03,/features/visual_features/Session3/Ses03F_impro05/Ses03F_impro05_M003.npy,/features/acoustic_features/Session3/Ses03F_impro05/Ses03F_impro05_M003.npy,/features/lexical_features/Session3/Ses03F_impro05/Ses03F_impro05_M003.npy,3
Ses03F_impro05_M009,M03,/features/visual_features/Session3/Ses03F_impro05/Ses03F_impro05_M009.npy,/features/acoustic_features/Session3/Ses03F_impro05/Ses03F_impro05_M009.npy,/features/lexical_features/Session3/Ses03F_impro05/Ses03F_impro05_M009.npy,3
Ses03F_impro05_M011,M03,/features/visual_features/Session3/Ses03F_impro05/Ses03F_impro05_M011.npy,/features/acoustic_features/Session3/Ses03F_impro05/Ses03F_impro05_M011.npy,/features/lexical_features/Session3/Ses03F_impro05/Ses03F_impro05_M011.npy,3
Ses03F_impro06_F003,F03,/features/visual_features/Session3/Ses03F_impro06/Ses03F_impro06_F003.npy,/features/acoustic_features/Session3/Ses03F_impro06/Ses03F_impro06_F003.npy,/features/lexical_features/Session3/Ses03F_impro06/Ses03F_impro06_F003.npy,1
Ses03F_impro06_F009,F03,/features/visual_features/Session3/Ses03F_impro06/Ses03F_impro06_F009.npy,/features/acoustic_features/Session3/Ses03F_impro06/Ses03F_impro06_F009.npy,/features/lexical_features/Session3/Ses03F_impro06/Ses03F_impro06_F009.npy,1
Ses03F_impro06_F012,F03,/features/visual_features/Session3/Ses03F_impro06/Ses03F_impro06_F012.npy,/features/acoustic_features/Session3/Ses03F_impro06/Ses03F_impro06_F012.npy,/features/lexical_features/Session3/Ses03F_impro06/Ses03F_impro06_F012.npy,1
Ses03F_impro06_F015,F03,/features/visual_features/Session3/Ses03F_impro06/Ses03F_impro06_F015.npy,/features/acoustic_features/Session3/Ses03F_impro06/Ses03F_impro06_F015.npy,/features/lexical_features/Session3/Ses03F_impro06/Ses03F_impro06_F015.npy,1
Ses03F_impro06_F018,F03,/features/visual_features/Session3/Ses03F_impro06/Ses03F_impro06_F018.npy,/features/acoustic_features/Session3/Ses03F_impro06/Ses03F_impro06_F018.npy,/features/lexical_features/Session3/Ses03F_impro06/Ses03F_impro06_F018.npy,1
Ses03F_impro06_F021,F03,/features/visual_features/Session3/Ses03F_impro06/Ses03F_impro06_F021.npy,/features/acoustic_features/Session3/Ses03F_impro06/Ses03F_impro06_F021.npy,/features/lexical_features/Session3/Ses03F_impro06/Ses03F_impro06_F021.npy,1
Ses03F_impro06_F025,F03,/features/visual_features/Session3/Ses03F_impro06/Ses03F_impro06_F025.npy,/features/acoustic_features/Session3/Ses03F_impro06/Ses03F_impro06_F025.npy,/features/lexical_features/Session3/Ses03F_impro06/Ses03F_impro06_F025.npy,1
Ses03F_impro06_F027,F03,/features/visual_features/Session3/Ses03F_impro06/Ses03F_impro06_F027.npy,/features/acoustic_features/Session3/Ses03F_impro06/Ses03F_impro06_F027.npy,/features/lexical_features/Session3/Ses03F_impro06/Ses03F_impro06_F027.npy,1
Ses03F_impro06_M000,M03,/features/visual_features/Session3/Ses03F_impro06/Ses03F_impro06_M000.npy,/features/acoustic_features/Session3/Ses03F_impro06/Ses03F_impro06_M000.npy,/features/lexical_features/Session3/Ses03F_impro06/Ses03F_impro06_M000.npy,3
Ses03F_impro06_M003,M03,/features/visual_features/Session3/Ses03F_impro06/Ses03F_impro06_M003.npy,/features/acoustic_features/Session3/Ses03F_impro06/Ses03F_impro06_M003.npy,/features/lexical_features/Session3/Ses03F_impro06/Ses03F_impro06_M003.npy,3
Ses03F_impro06_M007,M03,/features/visual_features/Session3/Ses03F_impro06/Ses03F_impro06_M007.npy,/features/acoustic_features/Session3/Ses03F_impro06/Ses03F_impro06_M007.npy,/features/lexical_features/Session3/Ses03F_impro06/Ses03F_impro06_M007.npy,1
Ses03F_impro06_M011,M03,/features/visual_features/Session3/Ses03F_impro06/Ses03F_impro06_M011.npy,/features/acoustic_features/Session3/Ses03F_impro06/Ses03F_impro06_M011.npy,/features/lexical_features/Session3/Ses03F_impro06/Ses03F_impro06_M011.npy,1
Ses03F_impro06_M013,M03,/features/visual_features/Session3/Ses03F_impro06/Ses03F_impro06_M013.npy,/features/acoustic_features/Session3/Ses03F_impro06/Ses03F_impro06_M013.npy,/features/lexical_features/Session3/Ses03F_impro06/Ses03F_impro06_M013.npy,1
Ses03F_impro06_M014,M03,/features/visual_features/Session3/Ses03F_impro06/Ses03F_impro06_M014.npy,/features/acoustic_features/Session3/Ses03F_impro06/Ses03F_impro06_M014.npy,/features/lexical_features/Session3/Ses03F_impro06/Ses03F_impro06_M014.npy,1
Ses03F_impro06_M015,M03,/features/visual_features/Session3/Ses03F_impro06/Ses03F_impro06_M015.npy,/features/acoustic_features/Session3/Ses03F_impro06/Ses03F_impro06_M015.npy,/features/lexical_features/Session3/Ses03F_impro06/Ses03F_impro06_M015.npy,1
Ses03F_impro06_M016,M03,/features/visual_features/Session3/Ses03F_impro06/Ses03F_impro06_M016.npy,/features/acoustic_features/Session3/Ses03F_impro06/Ses03F_impro06_M016.npy,/features/lexical_features/Session3/Ses03F_impro06/Ses03F_impro06_M016.npy,1
Ses03F_impro07_F004,F03,/features/visual_features/Session3/Ses03F_impro07/Ses03F_impro07_F004.npy,/features/acoustic_features/Session3/Ses03F_impro07/Ses03F_impro07_F004.npy,/features/lexical_features/Session3/Ses03F_impro07/Ses03F_impro07_F004.npy,2
Ses03F_impro07_F005,F03,/features/visual_features/Session3/Ses03F_impro07/Ses03F_impro07_F005.npy,/features/acoustic_features/Session3/Ses03F_impro07/Ses03F_impro07_F005.npy,/features/lexical_features/Session3/Ses03F_impro07/Ses03F_impro07_F005.npy,2
Ses03F_impro07_F012,F03,/features/visual_features/Session3/Ses03F_impro07/Ses03F_impro07_F012.npy,/features/acoustic_features/Session3/Ses03F_impro07/Ses03F_impro07_F012.npy,/features/lexical_features/Session3/Ses03F_impro07/Ses03F_impro07_F012.npy,2
Ses03F_impro07_F013,F03,/features/visual_features/Session3/Ses03F_impro07/Ses03F_impro07_F013.npy,/features/acoustic_features/Session3/Ses03F_impro07/Ses03F_impro07_F013.npy,/features/lexical_features/Session3/Ses03F_impro07/Ses03F_impro07_F013.npy,2
Ses03F_impro07_F025,F03,/features/visual_features/Session3/Ses03F_impro07/Ses03F_impro07_F025.npy,/features/acoustic_features/Session3/Ses03F_impro07/Ses03F_impro07_F025.npy,/features/lexical_features/Session3/Ses03F_impro07/Ses03F_impro07_F025.npy,2
Ses03F_impro07_M023,M03,/features/visual_features/Session3/Ses03F_impro07/Ses03F_impro07_M023.npy,/features/acoustic_features/Session3/Ses03F_impro07/Ses03F_impro07_M023.npy,/features/lexical_features/Session3/Ses03F_impro07/Ses03F_impro07_M023.npy,3
Ses03F_impro07_M033,M03,/features/visual_features/Session3/Ses03F_impro07/Ses03F_impro07_M033.npy,/features/acoustic_features/Session3/Ses03F_impro07/Ses03F_impro07_M033.npy,/features/lexical_features/Session3/Ses03F_impro07/Ses03F_impro07_M033.npy,3
Ses03F_impro08_F002,F03,/features/visual_features/Session3/Ses03F_impro08/Ses03F_impro08_F002.npy,/features/acoustic_features/Session3/Ses03F_impro08/Ses03F_impro08_F002.npy,/features/lexical_features/Session3/Ses03F_impro08/Ses03F_impro08_F002.npy,3
Ses03F_impro08_F005,F03,/features/visual_features/Session3/Ses03F_impro08/Ses03F_impro08_F005.npy,/features/acoustic_features/Session3/Ses03F_impro08/Ses03F_impro08_F005.npy,/features/lexical_features/Session3/Ses03F_impro08/Ses03F_impro08_F005.npy,3
Ses03F_impro08_F007,F03,/features/visual_features/Session3/Ses03F_impro08/Ses03F_impro08_F007.npy,/features/acoustic_features/Session3/Ses03F_impro08/Ses03F_impro08_F007.npy,/features/lexical_features/Session3/Ses03F_impro08/Ses03F_impro08_F007.npy,3
Ses03F_impro08_F008,F03,/features/visual_features/Session3/Ses03F_impro08/Ses03F_impro08_F008.npy,/features/acoustic_features/Session3/Ses03F_impro08/Ses03F_impro08_F008.npy,/features/lexical_features/Session3/Ses03F_impro08/Ses03F_impro08_F008.npy,3
Ses03F_impro08_F014,F03,/features/visual_features/Session3/Ses03F_impro08/Ses03F_impro08_F014.npy,/features/acoustic_features/Session3/Ses03F_impro08/Ses03F_impro08_F014.npy,/features/lexical_features/Session3/Ses03F_impro08/Ses03F_impro08_F014.npy,3
Ses03F_impro08_F015,F03,/features/visual_features/Session3/Ses03F_impro08/Ses03F_impro08_F015.npy,/features/acoustic_features/Session3/Ses03F_impro08/Ses03F_impro08_F015.npy,/features/lexical_features/Session3/Ses03F_impro08/Ses03F_impro08_F015.npy,3
Ses03F_impro08_F023,F03,/features/visual_features/Session3/Ses03F_impro08/Ses03F_impro08_F023.npy,/features/acoustic_features/Session3/Ses03F_impro08/Ses03F_impro08_F023.npy,/features/lexical_features/Session3/Ses03F_impro08/Ses03F_impro08_F023.npy,3
Ses03F_impro08_M006,M03,/features/visual_features/Session3/Ses03F_impro08/Ses03F_impro08_M006.npy,/features/acoustic_features/Session3/Ses03F_impro08/Ses03F_impro08_M006.npy,/features/lexical_features/Session3/Ses03F_impro08/Ses03F_impro08_M006.npy,0
Ses03F_impro08_M007,M03,/features/visual_features/Session3/Ses03F_impro08/Ses03F_impro08_M007.npy,/features/acoustic_features/Session3/Ses03F_impro08/Ses03F_impro08_M007.npy,/features/lexical_features/Session3/Ses03F_impro08/Ses03F_impro08_M007.npy,0
Ses03F_impro08_M008,M03,/features/visual_features/Session3/Ses03F_impro08/Ses03F_impro08_M008.npy,/features/acoustic_features/Session3/Ses03F_impro08/Ses03F_impro08_M008.npy,/features/lexical_features/Session3/Ses03F_impro08/Ses03F_impro08_M008.npy,0
Ses03F_impro08_M009,M03,/features/visual_features/Session3/Ses03F_impro08/Ses03F_impro08_M009.npy,/features/acoustic_features/Session3/Ses03F_impro08/Ses03F_impro08_M009.npy,/features/lexical_features/Session3/Ses03F_impro08/Ses03F_impro08_M009.npy,0
Ses03F_impro08_M014,M03,/features/visual_features/Session3/Ses03F_impro08/Ses03F_impro08_M014.npy,/features/acoustic_features/Session3/Ses03F_impro08/Ses03F_impro08_M014.npy,/features/lexical_features/Session3/Ses03F_impro08/Ses03F_impro08_M014.npy,0
Ses03F_impro08_M015,M03,/features/visual_features/Session3/Ses03F_impro08/Ses03F_impro08_M015.npy,/features/acoustic_features/Session3/Ses03F_impro08/Ses03F_impro08_M015.npy,/features/lexical_features/Session3/Ses03F_impro08/Ses03F_impro08_M015.npy,0
Ses03F_impro08_M021,M03,/features/visual_features/Session3/Ses03F_impro08/Ses03F_impro08_M021.npy,/features/acoustic_features/Session3/Ses03F_impro08/Ses03F_impro08_M021.npy,/features/lexical_features/Session3/Ses03F_impro08/Ses03F_impro08_M021.npy,3
Ses03F_script01_1_F004,F03,/features/visual_features/Session3/Ses03F_script01_1/Ses03F_script01_1_F004.npy,/features/acoustic_features/Session3/Ses03F_script01_1/Ses03F_script01_1_F004.npy,/features/lexical_features/Session3/Ses03F_script01_1/Ses03F_script01_1_F004.npy,3
Ses03F_script01_1_F014,F03,/features/visual_features/Session3/Ses03F_script01_1/Ses03F_script01_1_F014.npy,/features/acoustic_features/Session3/Ses03F_script01_1/Ses03F_script01_1_F014.npy,/features/lexical_features/Session3/Ses03F_script01_1/Ses03F_script01_1_F014.npy,3
Ses03F_script01_1_F019,F03,/features/visual_features/Session3/Ses03F_script01_1/Ses03F_script01_1_F019.npy,/features/acoustic_features/Session3/Ses03F_script01_1/Ses03F_script01_1_F019.npy,/features/lexical_features/Session3/Ses03F_script01_1/Ses03F_script01_1_F019.npy,3
Ses03F_script01_1_F031,F03,/features/visual_features/Session3/Ses03F_script01_1/Ses03F_script01_1_F031.npy,/features/acoustic_features/Session3/Ses03F_script01_1/Ses03F_script01_1_F031.npy,/features/lexical_features/Session3/Ses03F_script01_1/Ses03F_script01_1_F031.npy,3
Ses03F_script01_1_F045,F03,/features/visual_features/Session3/Ses03F_script01_1/Ses03F_script01_1_F045.npy,/features/acoustic_features/Session3/Ses03F_script01_1/Ses03F_script01_1_F045.npy,/features/lexical_features/Session3/Ses03F_script01_1/Ses03F_script01_1_F045.npy,3
Ses03F_script01_1_M006,M03,/features/visual_features/Session3/Ses03F_script01_1/Ses03F_script01_1_M006.npy,/features/acoustic_features/Session3/Ses03F_script01_1/Ses03F_script01_1_M006.npy,/features/lexical_features/Session3/Ses03F_script01_1/Ses03F_script01_1_M006.npy,3
Ses03F_script01_1_M017,M03,/features/visual_features/Session3/Ses03F_script01_1/Ses03F_script01_1_M017.npy,/features/acoustic_features/Session3/Ses03F_script01_1/Ses03F_script01_1_M017.npy,/features/lexical_features/Session3/Ses03F_script01_1/Ses03F_script01_1_M017.npy,3
Ses03F_script01_1_M020,M03,/features/visual_features/Session3/Ses03F_script01_1/Ses03F_script01_1_M020.npy,/features/acoustic_features/Session3/Ses03F_script01_1/Ses03F_script01_1_M020.npy,/features/lexical_features/Session3/Ses03F_script01_1/Ses03F_script01_1_M020.npy,3
Ses03F_script01_1_M031,M03,/features/visual_features/Session3/Ses03F_script01_1/Ses03F_script01_1_M031.npy,/features/acoustic_features/Session3/Ses03F_script01_1/Ses03F_script01_1_M031.npy,/features/lexical_features/Session3/Ses03F_script01_1/Ses03F_script01_1_M031.npy,3
Ses03F_script01_1_M034,M03,/features/visual_features/Session3/Ses03F_script01_1/Ses03F_script01_1_M034.npy,/features/acoustic_features/Session3/Ses03F_script01_1/Ses03F_script01_1_M034.npy,/features/lexical_features/Session3/Ses03F_script01_1/Ses03F_script01_1_M034.npy,3
Ses03F_script01_1_M041,M03,/features/visual_features/Session3/Ses03F_script01_1/Ses03F_script01_1_M041.npy,/features/acoustic_features/Session3/Ses03F_script01_1/Ses03F_script01_1_M041.npy,/features/lexical_features/Session3/Ses03F_script01_1/Ses03F_script01_1_M041.npy,3
Ses03F_script01_1_M045,M03,/features/visual_features/Session3/Ses03F_script01_1/Ses03F_script01_1_M045.npy,/features/acoustic_features/Session3/Ses03F_script01_1/Ses03F_script01_1_M045.npy,/features/lexical_features/Session3/Ses03F_script01_1/Ses03F_script01_1_M045.npy,0
Ses03F_script01_1_M049,M03,/features/visual_features/Session3/Ses03F_script01_1/Ses03F_script01_1_M049.npy,/features/acoustic_features/Session3/Ses03F_script01_1/Ses03F_script01_1_M049.npy,/features/lexical_features/Session3/Ses03F_script01_1/Ses03F_script01_1_M049.npy,3
Ses03F_script01_2_F002,F03,/features/visual_features/Session3/Ses03F_script01_2/Ses03F_script01_2_F002.npy,/features/acoustic_features/Session3/Ses03F_script01_2/Ses03F_script01_2_F002.npy,/features/lexical_features/Session3/Ses03F_script01_2/Ses03F_script01_2_F002.npy,0
Ses03F_script01_2_F013,F03,/features/visual_features/Session3/Ses03F_script01_2/Ses03F_script01_2_F013.npy,/features/acoustic_features/Session3/Ses03F_script01_2/Ses03F_script01_2_F013.npy,/features/lexical_features/Session3/Ses03F_script01_2/Ses03F_script01_2_F013.npy,0
Ses03F_script01_2_F015,F03,/features/visual_features/Session3/Ses03F_script01_2/Ses03F_script01_2_F015.npy,/features/acoustic_features/Session3/Ses03F_script01_2/Ses03F_script01_2_F015.npy,/features/lexical_features/Session3/Ses03F_script01_2/Ses03F_script01_2_F015.npy,0
Ses03F_script01_2_F016,F03,/features/visual_features/Session3/Ses03F_script01_2/Ses03F_script01_2_F016.npy,/features/acoustic_features/Session3/Ses03F_script01_2/Ses03F_script01_2_F016.npy,/features/lexical_features/Session3/Ses03F_script01_2/Ses03F_script01_2_F016.npy,0
Ses03F_script01_2_F021,F03,/features/visual_features/Session3/Ses03F_script01_2/Ses03F_script01_2_F021.npy,/features/acoustic_features/Session3/Ses03F_script01_2/Ses03F_script01_2_F021.npy,/features/lexical_features/Session3/Ses03F_script01_2/Ses03F_script01_2_F021.npy,1
Ses03F_script01_2_M008,M03,/features/visual_features/Session3/Ses03F_script01_2/Ses03F_script01_2_M008.npy,/features/acoustic_features/Session3/Ses03F_script01_2/Ses03F_script01_2_M008.npy,/features/lexical_features/Session3/Ses03F_script01_2/Ses03F_script01_2_M008.npy,3
Ses03F_script01_2_M011,M03,/features/visual_features/Session3/Ses03F_script01_2/Ses03F_script01_2_M011.npy,/features/acoustic_features/Session3/Ses03F_script01_2/Ses03F_script01_2_M011.npy,/features/lexical_features/Session3/Ses03F_script01_2/Ses03F_script01_2_M011.npy,0
Ses03F_script01_2_M013,M03,/features/visual_features/Session3/Ses03F_script01_2/Ses03F_script01_2_M013.npy,/features/acoustic_features/Session3/Ses03F_script01_2/Ses03F_script01_2_M013.npy,/features/lexical_features/Session3/Ses03F_script01_2/Ses03F_script01_2_M013.npy,0
Ses03F_script01_2_M018,M03,/features/visual_features/Session3/Ses03F_script01_2/Ses03F_script01_2_M018.npy,/features/acoustic_features/Session3/Ses03F_script01_2/Ses03F_script01_2_M018.npy,/features/lexical_features/Session3/Ses03F_script01_2/Ses03F_script01_2_M018.npy,0
Ses03F_script01_3_F001,F03,/features/visual_features/Session3/Ses03F_script01_3/Ses03F_script01_3_F001.npy,/features/acoustic_features/Session3/Ses03F_script01_3/Ses03F_script01_3_F001.npy,/features/lexical_features/Session3/Ses03F_script01_3/Ses03F_script01_3_F001.npy,2
Ses03F_script01_3_F003,F03,/features/visual_features/Session3/Ses03F_script01_3/Ses03F_script01_3_F003.npy,/features/acoustic_features/Session3/Ses03F_script01_3/Ses03F_script01_3_F003.npy,/features/lexical_features/Session3/Ses03F_script01_3/Ses03F_script01_3_F003.npy,1
Ses03F_script01_3_F014,F03,/features/visual_features/Session3/Ses03F_script01_3/Ses03F_script01_3_F014.npy,/features/acoustic_features/Session3/Ses03F_script01_3/Ses03F_script01_3_F014.npy,/features/lexical_features/Session3/Ses03F_script01_3/Ses03F_script01_3_F014.npy,2
Ses03F_script01_3_M004,M03,/features/visual_features/Session3/Ses03F_script01_3/Ses03F_script01_3_M004.npy,/features/acoustic_features/Session3/Ses03F_script01_3/Ses03F_script01_3_M004.npy,/features/lexical_features/Session3/Ses03F_script01_3/Ses03F_script01_3_M004.npy,3
Ses03F_script01_3_M010,M03,/features/visual_features/Session3/Ses03F_script01_3/Ses03F_script01_3_M010.npy,/features/acoustic_features/Session3/Ses03F_script01_3/Ses03F_script01_3_M010.npy,/features/lexical_features/Session3/Ses03F_script01_3/Ses03F_script01_3_M010.npy,2
Ses03F_script01_3_M015,M03,/features/visual_features/Session3/Ses03F_script01_3/Ses03F_script01_3_M015.npy,/features/acoustic_features/Session3/Ses03F_script01_3/Ses03F_script01_3_M015.npy,/features/lexical_features/Session3/Ses03F_script01_3/Ses03F_script01_3_M015.npy,2
Ses03F_script01_3_M018,M03,/features/visual_features/Session3/Ses03F_script01_3/Ses03F_script01_3_M018.npy,/features/acoustic_features/Session3/Ses03F_script01_3/Ses03F_script01_3_M018.npy,/features/lexical_features/Session3/Ses03F_script01_3/Ses03F_script01_3_M018.npy,2
Ses03F_script01_3_M021,M03,/features/visual_features/Session3/Ses03F_script01_3/Ses03F_script01_3_M021.npy,/features/acoustic_features/Session3/Ses03F_script01_3/Ses03F_script01_3_M021.npy,/features/lexical_features/Session3/Ses03F_script01_3/Ses03F_script01_3_M021.npy,2
Ses03F_script01_3_M027,M03,/features/visual_features/Session3/Ses03F_script01_3/Ses03F_script01_3_M027.npy,/features/acoustic_features/Session3/Ses03F_script01_3/Ses03F_script01_3_M027.npy,/features/lexical_features/Session3/Ses03F_script01_3/Ses03F_script01_3_M027.npy,1
Ses03F_script01_3_M032,M03,/features/visual_features/Session3/Ses03F_script01_3/Ses03F_script01_3_M032.npy,/features/acoustic_features/Session3/Ses03F_script01_3/Ses03F_script01_3_M032.npy,/features/lexical_features/Session3/Ses03F_script01_3/Ses03F_script01_3_M032.npy,1
Ses03F_script01_3_M033,M03,/features/visual_features/Session3/Ses03F_script01_3/Ses03F_script01_3_M033.npy,/features/acoustic_features/Session3/Ses03F_script01_3/Ses03F_script01_3_M033.npy,/features/lexical_features/Session3/Ses03F_script01_3/Ses03F_script01_3_M033.npy,1
Ses03F_script01_3_M034,M03,/features/visual_features/Session3/Ses03F_script01_3/Ses03F_script01_3_M034.npy,/features/acoustic_features/Session3/Ses03F_script01_3/Ses03F_script01_3_M034.npy,/features/lexical_features/Session3/Ses03F_script01_3/Ses03F_script01_3_M034.npy,1
Ses03F_script01_3_M041,M03,/features/visual_features/Session3/Ses03F_script01_3/Ses03F_script01_3_M041.npy,/features/acoustic_features/Session3/Ses03F_script01_3/Ses03F_script01_3_M041.npy,/features/lexical_features/Session3/Ses03F_script01_3/Ses03F_script01_3_M041.npy,1
Ses03F_script02_1_F003,F03,/features/visual_features/Session3/Ses03F_script02_1/Ses03F_script02_1_F003.npy,/features/acoustic_features/Session3/Ses03F_script02_1/Ses03F_script02_1_F003.npy,/features/lexical_features/Session3/Ses03F_script02_1/Ses03F_script02_1_F003.npy,0
Ses03F_script02_1_F010,F03,/features/visual_features/Session3/Ses03F_script02_1/Ses03F_script02_1_F010.npy,/features/acoustic_features/Session3/Ses03F_script02_1/Ses03F_script02_1_F010.npy,/features/lexical_features/Session3/Ses03F_script02_1/Ses03F_script02_1_F010.npy,1
Ses03F_script02_1_M017,M03,/features/visual_features/Session3/Ses03F_script02_1/Ses03F_script02_1_M017.npy,/features/acoustic_features/Session3/Ses03F_script02_1/Ses03F_script02_1_M017.npy,/features/lexical_features/Session3/Ses03F_script02_1/Ses03F_script02_1_M017.npy,3
Ses03F_script02_1_M019,M03,/features/visual_features/Session3/Ses03F_script02_1/Ses03F_script02_1_M019.npy,/features/acoustic_features/Session3/Ses03F_script02_1/Ses03F_script02_1_M019.npy,/features/lexical_features/Session3/Ses03F_script02_1/Ses03F_script02_1_M019.npy,3
Ses03F_script02_1_M044,M03,/features/visual_features/Session3/Ses03F_script02_1/Ses03F_script02_1_M044.npy,/features/acoustic_features/Session3/Ses03F_script02_1/Ses03F_script02_1_M044.npy,/features/lexical_features/Session3/Ses03F_script02_1/Ses03F_script02_1_M044.npy,3
Ses03F_script02_2_F016,F03,/features/visual_features/Session3/Ses03F_script02_2/Ses03F_script02_2_F016.npy,/features/acoustic_features/Session3/Ses03F_script02_2/Ses03F_script02_2_F016.npy,/features/lexical_features/Session3/Ses03F_script02_2/Ses03F_script02_2_F016.npy,1
